Time,RightHand_Position_X,RightHand_Position_Y,RightHand_Position_Z,LeftHand_Position_X,LeftHand_Position_Y,LeftHand_Position_Z,Head_Position_X,Head_Position_Y,Head_Position_Z
1.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.56,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.6,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.64,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.68,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.9,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.92,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.94,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.96,0,0,-0.16,0,0,-0.16,0,0,-0.16
1.98,0,0,-0.16,0,0,-0.16,0,0,-0.16
2,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.02,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.04,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.06,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.08,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.1,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.12,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.14,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.16,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.18,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.2,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.22,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.24,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.26,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.28,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.3,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.32,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.34,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.36,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.56,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.6,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.64,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.68,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.9,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.92,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.94,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.96,0,0,-0.16,0,0,-0.16,0,0,-0.16
2.98,0,0,-0.16,0,0,-0.16,0,0,-0.16
3,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.02,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.04,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.06,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.08,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.1,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.12,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.14,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.16,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.18,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.2,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.22,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.24,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.26,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.28,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.3,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.32,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.34,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.36,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.56,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.6,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.64,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.68,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.9,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.92,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.94,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.96,0,0,-0.16,0,0,-0.16,0,0,-0.16
3.98,0,0,-0.16,0,0,-0.16,0,0,-0.16
4,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.02,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.04,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.06,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.08,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.1,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.12,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.14,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.16,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.18,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.2,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.22,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.24,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.26,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.28,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.3,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.32,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.34,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.36,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.56,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.6,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.64,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.68,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.9,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.92,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.94,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.96,0,0,-0.16,0,0,-0.16,0,0,-0.16
4.98,0,0,-0.16,0,0,-0.16,0,0,-0.16
5,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.02,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.04,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.06,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.08,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.1,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.12,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.14,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.16,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.18,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.2,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.22,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.24,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.26,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.28,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.3,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.32,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.34,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.36,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.56,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.6,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.64,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.68,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.9,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.92,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.94,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.96,0,0,-0.16,0,0,-0.16,0,0,-0.16
5.98,0,0,-0.16,0,0,-0.16,0,0,-0.16
6,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.02,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.04,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.06,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.08,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.1,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.12,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.14,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.16,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.18,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.2,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.22,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.24,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.26,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.28,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.3,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.32,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.34,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.36,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.56,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.6,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.64,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.68,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.9,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.92,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.94,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.96,0,0,-0.16,0,0,-0.16,0,0,-0.16
6.98,0,0,-0.16,0,0,-0.16,0,0,-0.16
7,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.02,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.04,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.06,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.08,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.1,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.12,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.14,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.16,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.18,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.2,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.22,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.24,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.26,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.28,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.3,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.32,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.34,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.36,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.56,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.6,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.64,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.68,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.9,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.92,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.94,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.96,0,0,-0.16,0,0,-0.16,0,0,-0.16
7.98,0,0,-0.16,0,0,-0.16,0,0,-0.16
8,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.02,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.04,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.059999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.08,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.099999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.12,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.139999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.16,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.179999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.2,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.22,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.24,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.26,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.28,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.3,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.32,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.34,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.36,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.38,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.4,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.42,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.44,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.46,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.48,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.5,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.52,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.54,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.559999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.58,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.599999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.62,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.639999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.66,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.679999,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.7,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.72,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.74,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.76,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.78,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.8,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.82,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.84,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.86,0,0,-0.16,0,0,-0.16,0,0,-0.16
8.88,0,0,-0.16,0,0,-0.16,0,0,-0.16
